epoch,phase,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_top3,lr,seconds
1,finetune,0.798376988960162,0.7723736304207716,0.7300166512006497,0.2926731002280355,0.9001841620626151,0.8772531819977825,0.9896869244935543,0.0002713525491562421,355.4
2,finetune,0.18106581659653317,0.9400607678850934,0.9226027208640548,0.25231064112915297,0.914548802946593,0.8934789965335576,0.9930018416206261,0.0001963525491562421,353.2
3,finetune,0.09392599312983191,0.9687874044747261,0.9591604145402239,0.18777206827737186,0.9373848987108656,0.9201007813461756,0.9972375690607734,0.00010364745084375788,350.9
4,finetune,0.044265169534726256,0.9847619924500507,0.9797765037101541,0.08699311747620463,0.9683241252302026,0.9648563633478593,0.9979742173112339,2.8647450843757894e-05,350.1
5,finetune,0.015743861674450233,0.9947058281926158,0.9929546397100985,0.05045107856213199,0.9828729281767956,0.9783685609685089,0.9987108655616943,0.0,350.3
