epoch,phase,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_top3,lr,seconds
1,freeze,0.6037116556572174,0.8546864929564497,0.8155907137791493,0.2610508526063097,0.9263351749539595,0.9042811921929145,0.9856353591160221,0.0,57.4
2,finetune,0.12755696587322848,0.9585213147960593,0.9448311218026962,0.08726622885569903,0.9694290976058931,0.9544379513730106,0.9979742173112339,0.0002799038105676658,70.8
3,finetune,0.05795177967988943,0.9803885461743854,0.9732029161439893,0.07994813596894948,0.9738489871086556,0.9662919273424238,0.9979742173112339,0.000225,68.1
4,finetune,0.032363902893452125,0.9895497652149894,0.9854787546671718,0.046930096799277905,0.9825046040515654,0.9758305872364763,0.9998158379373849,0.00015,68.3
5,finetune,0.01890547014198372,0.9936700119694319,0.9909281622176767,0.039758791223693205,0.9865561694290976,0.9837649631726578,0.9996316758747698,7.500000000000002e-05,68.5
6,finetune,0.009344214223559863,0.9971457508516711,0.995889131954863,0.026952185252643642,0.9906077348066298,0.9847645403628623,0.9998158379373849,2.009618943233419e-05,67.6
7,finetune,0.005360464838524391,0.9983426940429058,0.9976462206945094,0.0234397668533823,0.9917127071823204,0.9870685052635142,1.0,0.0,67.7
